step,time_s,x,y,x_dot,y_dot,theta,theta_dot,leg_contact_left,leg_contact_right,goal_x,goal_y,goal_theta,main_engine_thrust,side_engine_thrust,nozzle_angle,main_engine_thrust_raw,side_engine_thrust_raw,nozzle_angle_raw,reward,terminated,truncated,next_x,next_y,next_x_dot,next_y_dot,next_theta,next_theta_dot,next_leg_contact_left,next_leg_contact_right
558,9.3,14.169575691223145,7.522894859313965,2.8836827278137207,0.03032449074089527,-0.5213974118232727,0.029299648478627205,False,True,15.0,7.4796546662204,0.0,1.0,-1.0,-1.0,13.504723556098725,-5.061184132844209,-1.5593434912867845,0.008241339844043988,False,False,14.222792625427246,7.527118682861328,3.1930365562438965,0.25348079204559326,-0.5192220211029053,0.13052363693714142,False,True
559,9.316666666666666,14.222792625427246,7.527118682861328,3.1930365562438965,0.25348079204559326,-0.5192220211029053,0.13052363693714142,False,True,15.0,7.4796546662204,0.0,0.0,-1.0,-0.6873378845989703,-63.522712346587426,-4.8674047768116,-0.6873378845989703,-19.573893346954584,False,False,14.275812149047852,7.528728008270264,3.1811702251434326,0.09662943333387375,-0.51691734790802,0.1382806897163391,False,False
560,9.333333333333334,14.275812149047852,7.528728008270264,3.1811702251434326,0.09662943333387375,-0.51691734790802,0.1382806897163391,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.5980640925407409,-0.002132119590145768,-4.848119020462036,-0.5980640925407409,0.4355749245907947,False,False,14.328633308410645,7.5277228355407715,3.169280529022217,-0.0602627657353878,-0.5144833922386169,0.1460377424955368,False,False
561,9.35,14.328633308410645,7.5277228355407715,3.169280529022217,-0.0602627657353878,-0.5144833922386169,0.1460377424955368,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,-0.5087635097563266,55.99544350629157,-4.827960449457168,-0.5087635097563266,20.145945622910194,False,False,14.386006355285645,7.531057357788086,3.442441701889038,0.200180783867836,-0.5111809968948364,0.1981467753648758,False,True
562,9.366666666666667,14.386006355285645,7.531057357788086,3.442441701889038,0.200180783867836,-0.5111809968948364,0.1981467753648758,False,True,15.0,7.4796546662204,0.0,0.0,-1.0,-0.13193613434433926,-21.790317763342465,-4.883960729837418,-0.13193613434433926,0.40570573091138473,False,False,14.442427635192871,7.532948017120361,3.3852617740631104,0.11348816007375717,-0.5092880725860596,0.11357639729976654,False,True
563,9.383333333333333,14.442427635192871,7.532948017120361,3.3852617740631104,0.11348816007375717,-0.5092880725860596,0.11357639729976654,False,True,15.0,7.4796546662204,0.0,1.0,-1.0,-0.9880855785787107,4.6166046022913045,-5.369723743200303,-0.9880855785787107,0.16854245616711297,False,False,14.503912925720215,7.538631439208984,3.689155340194702,0.3411448299884796,-0.5057262778282166,0.21371445059776306,False,True
564,9.4,14.503912925720215,7.538631439208984,3.689155340194702,0.3411448299884796,-0.5057262778282166,0.21371445059776306,False,True,15.0,7.4796546662204,0.0,0.0,-1.0,-0.12400456607341759,-46.6583920775592,-5.177244019508362,-0.12400456607341759,0.5576378860922577,False,False,14.565040588378906,7.541938781738281,3.6677424907684326,0.1985713690519333,-0.5023525357246399,0.202426016330719,False,True
565,9.416666666666666,14.565040588378906,7.541938781738281,3.6677424907684326,0.1985713690519333,-0.5023525357246399,0.202426016330719,False,True,15.0,7.4796546662204,0.0,0.0,-1.0,-0.2295681969046593,-8.54831626762991,-5.263538157939911,-0.2295681969046593,0.419650817745455,False,False,14.625203132629395,7.543826580047607,3.609745502471924,0.1133367270231247,-0.5004044771194458,0.11688460409641266,False,True
566,9.433333333333334,14.625203132629395,7.543826580047607,3.609745502471924,0.1133367270231247,-0.5004044771194458,0.11688460409641266,False,True,15.0,7.4796546662204,0.0,1.0,-1.0,-1.0,9.077373006877613,-5.757612496614456,-1.095459246379137,0.18172501250338827,False,False,14.690382957458496,7.549537181854248,3.9108686447143555,0.34281793236732483,-0.49676939845085144,0.2181084305047989,False,True
567,9.45,14.690382957458496,7.549537181854248,3.9108686447143555,0.34281793236732483,-0.49676939845085144,0.2181084305047989,False,True,15.0,7.4796546662204,0.0,0.0,-1.0,-0.21818226222991932,-25.145904029189317,-5.558621740341187,-0.21818226222991932,-19.403137207745388,False,False,14.755361557006836,7.552626132965088,3.8987464904785156,0.18549880385398865,-0.49300509691238403,0.22586509585380554,False,False
568,9.466666666666667,14.755361557006836,7.552626132965088,3.8987464904785156,0.18549880385398865,-0.49300509691238403,0.22586509585380554,False,False,15.0,7.4796546662204,0.0,0.9182083386758144,-1.0,-0.12868754439353927,0.9182083386758144,-5.543692255020142,-0.12868754439353927,0.2646693117675276,False,False,14.823959350585938,7.559832572937012,4.115899085998535,0.4325582683086395,-0.48892247676849365,0.24496538937091827,False,False
569,9.483333333333333,14.823959350585938,7.559832572937012,4.115899085998535,0.4325582683086395,-0.48892247676849365,0.24496538937091827,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.06463986678719502,-21.44209535967753,-5.737858301401139,-0.06463986678719502,0.6157419552111552,False,False,14.892353057861328,7.564413547515869,4.103684425354004,0.2750622034072876,-0.48471057415008545,0.25272199511528015,False,False
570,9.5,14.892353057861328,7.564413547515869,4.103684425354004,0.2750622034072876,-0.48471057415008545,0.25272199511528015,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.02493340781927108,-3.843355509905934,-5.723995268344879,0.02493340781927108,0.5783849251474169,False,False,14.960542678833008,7.566368103027344,4.091431140899658,0.11748917400836945,-0.4803693890571594,0.2604784071445465,False,False
571,9.516666666666667,14.960542678833008,7.566368103027344,4.091431140899658,0.11748917400836945,-0.4803693890571594,0.2604784071445465,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.11454111745357518,3.002403833137576,-5.709236550331116,0.11454111745357518,0.06912813002785215,False,False,15.032272338867188,7.573257923126221,4.303811073303223,0.41361135244369507,-0.47607535123825073,0.257648766040802,False,False
572,9.533333333333333,15.032272338867188,7.573257923126221,4.303811073303223,0.41361135244369507,-0.47607535123825073,0.257648766040802,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.04974892145395284,-4.53743399538617,-6.031329786777497,-0.04974892145395284,0.3645521562842038,False,False,15.103796005249023,7.577519416809082,4.291498184204102,0.25591564178466797,-0.4716521203517914,0.26540517807006836,False,False
573,9.55,15.103796005249023,7.577519416809082,4.291498184204102,0.25591564178466797,-0.4716521203517914,0.26540517807006836,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.03988648818135289,-0.8821805788197029,-6.019423359632492,0.03988648818135289,0.32894883488132964,False,False,15.175113677978516,7.579150676727295,4.279146194458008,0.09813858568668365,-0.46709954738616943,0.27316153049468994,False,False
574,9.566666666666666,15.175113677978516,7.579150676727295,4.279146194458008,0.09813858568668365,-0.46709954738616943,0.27316153049468994,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.12955806434154532,14.417944643855794,-6.0066176652908325,0.12955806434154532,-0.09529169334947737,False,False,15.249847412109375,7.585772514343262,4.484143257141113,0.39754578471183777,-0.4626176655292511,0.2689160406589508,False,False
575,9.583333333333334,15.249847412109375,7.585772514343262,4.484143257141113,0.39754578471183777,-0.4626176655292511,0.2689160406589508,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.044995176190137515,-17.57593884172663,-6.330411404371262,-0.044995176190137515,0.29159902465591503,False,False,15.324374198913574,7.589762210845947,4.471734046936035,0.2396443784236908,-0.45800650119781494,0.2766723334789276,False,False
576,9.6,15.324374198913574,7.589762210845947,4.471734046936035,0.2396443784236908,-0.45800650119781494,0.2766723334789276,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.04470060547590262,5.141112385383934,-6.320453560352326,0.04470060547590262,-0.1062763578873924,False,False,15.402363777160645,7.598720073699951,4.679503917694092,0.5377338528633118,-0.45333269238471985,0.2804292142391205,False,False
577,9.616666666666667,15.402363777160645,7.598720073699951,4.679503917694092,0.5377338528633118,-0.45333269238471985,0.2804292142391205,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.04718310379385942,-52.502707092350654,-6.601856654882432,-0.04718310379385942,0.293018558297091,False,False,15.480145454406738,7.605043411254883,4.667022228240967,0.3796747326850891,-0.4485296607017517,0.28818535804748535,False,False
578,9.633333333333333,15.480145454406738,7.605043411254883,4.667022228240967,0.3796747326850891,-0.4485296607017517,0.28818535804748535,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.04255669394731557,-22.593546137134126,-6.594108283519745,0.04255669394731557,0.3052177456134746,False,False,15.557718276977539,7.608730316162109,4.6545000076293945,0.22152601182460785,-0.44359734654426575,0.29594144225120544,False,False
579,9.65,15.557718276977539,7.608730316162109,4.6545000076293945,0.22152601182460785,-0.44359734654426575,0.29594144225120544,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.1323335732519626,20.398936164343922,-6.585456365346909,0.1323335732519626,-0.09555586550905246,False,False,15.638520240783691,7.617485523223877,4.848288536071777,0.5256315469741821,-0.43874022364616394,0.29143404960632324,False,False
580,9.666666666666666,15.638520240783691,7.617485523223877,4.848288536071777,0.5256315469741821,-0.43874022364616394,0.29143404960632324,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.03788679222464564,-70.7193837135356,-6.901563304662705,-0.03788679222464564,0.29941679030653634,False,False,15.719112396240234,7.623602867126465,4.835709095001221,0.36734727025032043,-0.43375369906425476,0.29919004440307617,False,False
581,9.683333333333334,15.719112396240234,7.623602867126465,4.835709095001221,0.36734727025032043,-0.43375369906425476,0.29919004440307617,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.05191457367539397,-20.626599640006646,-6.895591539144516,0.05191457367539397,0.3122382019102108,False,False,15.799494743347168,7.62708044052124,4.8230881690979,0.20896930992603302,-0.42863795161247253,0.3069460690021515,False,False
582,9.7,15.799494743347168,7.62708044052124,4.8230881690979,0.20896930992603302,-0.42863795161247253,0.3069460690021515,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.1417545678555968,43.376682375481046,-6.8887138903141025,0.1417545678555968,-0.08489824589857561,False,False,15.882976531982422,7.635678291320801,5.0090460777282715,0.516188383102417,-0.4236120879650116,0.30155038833618164,False,False
583,9.716666666666667,15.882976531982422,7.635678291320801,5.0090460777282715,0.516188383102417,-0.4236120879650116,0.30155038833618164,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.032879778045415815,-82.6272916531063,-7.202589935064316,-0.032879778045415815,0.30682258899490367,False,False,15.966246604919434,7.641634464263916,4.996370315551758,0.35767248272895813,-0.41845694184303284,0.309306263923645,False,False
584,9.733333333333333,15.966246604919434,7.641634464263916,4.996370315551758,0.35767248272895813,-0.41845694184303284,0.309306263923645,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.05698197690844533,-11.535032207509657,-7.198338109254838,0.05698197690844533,0.31971350488073,False,False,16.049304962158203,7.644946575164795,4.983654499053955,0.19905908405780792,-0.4131726026535034,0.3170620799064636,False,False
585,9.75,16.049304962158203,7.644946575164795,4.983654499053955,0.19905908405780792,-0.4131726026535034,0.3170620799064636,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.14688051857948312,74.28662656307539,-7.193180894851685,0.14688051857948312,-0.07411826412836262,False,False,16.135334014892578,7.653428077697754,5.161856651306152,0.50921630859375,-0.4079863131046295,0.31118303537368774,False,False
586,9.766666666666667,16.135334014892578,7.653428077697754,5.161856651306152,0.50921630859375,-0.4079863131046295,0.31118303537368774,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.027943277174234414,-88.54008834124541,-7.502395349740983,-0.027943277174234414,0.31447064595527396,False,False,16.221149444580078,7.6592631340026855,5.149087905883789,0.3504614233970642,-0.4026707112789154,0.31893864274024963,False,False
587,9.783333333333333,16.221149444580078,7.6592631340026855,5.149087905883789,0.3504614233970642,-0.4026707112789154,0.31893864274024963,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.06197516385912919,4.314639943917033,-7.499776631593704,0.06197516385912919,-0.0720030635006492,False,False,16.309972763061523,7.670252799987793,5.329485893249512,0.6597434282302856,-0.3973197042942047,0.32106566429138184,False,False
588,9.8,16.309972763061523,7.670252799987793,5.329485893249512,0.6597434282302856,-0.3973197042942047,0.32106566429138184,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.029774848109483814,-190.4500305383327,-7.765560370683669,-0.029774848109483814,0.3227156757183127,False,False,16.398582458496094,7.678593635559082,5.316647529602051,0.5008094310760498,-0.39183947443962097,0.3288213014602661,False,False
589,9.816666666666666,16.398582458496094,7.678593635559082,5.316647529602051,0.5008094310760498,-0.39183947443962097,0.3288213014602661,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.060187718302011695,-90.94999826621171,-7.764829057455064,0.060187718302011695,0.33578246167907966,False,False,16.486976623535156,7.68428373336792,5.303769588470459,0.341770201921463,-0.3862299919128418,0.3365768790245056,False,False
590,9.833333333333334,16.486976623535156,7.68428373336792,5.303769588470459,0.341770201921463,-0.3862299919128418,0.3365768790245056,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.1501867941141127,24.619597685970867,-7.763188815116884,0.1501867941141127,-0.058525363816752635,False,False,16.578121185302734,7.695220470428467,5.468827724456787,0.6565645337104797,-0.3807235658168793,0.33038583397865295,False,False
591,9.85,16.578121185302734,7.695220470428467,5.468827724456787,0.6565645337104797,-0.3807235658168793,0.33038583397865295,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.019607322245836403,-213.69807928438846,-8.062017279863358,-0.019607322245836403,0.3310694487819521,False,False,16.669050216674805,7.7035040855407715,5.455899238586426,0.4973747432231903,-0.3750879764556885,0.3381413221359253,False,False
592,9.866666666666667,16.669050216674805,7.7035040855407715,5.455899238586426,0.4973747432231903,-0.3750879764556885,0.3381413221359253,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.0704120964050293,-91.8255605334753,-8.062721252441406,0.0704120964050293,0.34412013255259555,False,False,16.759763717651367,7.709132194519043,5.442930698394775,0.3380761742591858,-0.36932307481765747,0.34589684009552,False,False
593,9.883333333333333,16.759763717651367,7.709132194519043,5.442930698394775,0.3380761742591858,-0.36932307481765747,0.34589684009552,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.16046927460432084,46.909719030481206,-8.062514889240266,0.16046927460432084,-0.04815430391288486,False,False,16.853078842163086,7.720056533813477,5.59897518157959,0.6558307409286499,-0.36367762088775635,0.3387365937232971,False,False
594,9.9,16.853078842163086,7.720056533813477,5.59897518157959,0.6558307409286499,-0.36367762088775635,0.3387365937232971,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.013843526029586772,-235.09799076304876,-8.357817602157592,-0.013843526029586772,0.3383081217729671,False,False,16.946176528930664,7.7283220291137695,5.585959434509277,0.49638110399246216,-0.3579029142856598,0.3464920222759247,False,False
595,9.916666666666666,16.946176528930664,7.7283220291137695,5.585959434509277,0.49638110399246216,-0.3579029142856598,0.3464920222759247,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.07623126495480545,-90.2829554309094,-8.35989028811455,0.07623126495480545,0.3513476733275869,False,False,17.0390567779541,7.733928203582764,5.572905540466309,0.33681923151016235,-0.351998895406723,0.35424739122390747,False,False
596,9.933333333333334,17.0390567779541,7.733928203582764,5.572905540466309,0.33681923151016235,-0.351998895406723,0.35424739122390747,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.16634167461991348,72.17227799923866,-8.361053556203842,0.16634167461991348,-0.03836834799747321,False,False,17.134389877319336,7.744876384735107,5.720065116882324,0.6573147773742676,-0.34622350335121155,0.3465335965156555,False,False
597,9.95,17.134389877319336,7.744876384735107,5.720065116882324,0.6573147773742676,-0.34622350335121155,0.3465335965156555,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.008186161905527158,-255.39450551441186,-8.650383955240251,-0.008186161905527158,0.34513244230814766,False,False,17.229503631591797,7.753161907196045,5.706966876983643,0.4975999891757965,-0.34031879901885986,0.35428887605667114,False,False
598,9.966666666666667,17.229503631591797,7.753161907196045,5.706966876983643,0.4975999891757965,-0.34031879901885986,0.35428887605667114,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.08194004282951359,-87.12481812133612,-8.65372462272644,0.08194004282951359,0.35816304034258795,False,False,17.324398040771484,7.75878381729126,5.693832874298096,0.33776962757110596,-0.33428481221199036,0.3620440363883972,False,False
599,9.983333333333333,17.324398040771484,7.75878381729126,5.693832874298096,0.33776962757110596,-0.33428481221199036,0.3620440363883972,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.17209973542094242,99.5467989771517,-8.656157332658768,0.17209973542094242,-0.02904480150322228,False,False,17.421594619750977,7.769791126251221,5.83188009262085,0.660894513130188,-0.3283884823322296,0.353787362575531,False,False
600,10.0,17.421594619750977,7.769791126251221,5.83188009262085,0.660894513130188,-0.3283884823322296,0.353787362575531,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,-0.002386577016115027,-275.5152673356866,-8.939068967103958,-0.002386577016115027,0.35152301860000423,False,False,17.518571853637695,7.77813196182251,5.818703651428223,0.5009095072746277,-0.322363018989563,0.3615424931049347,False,False
601,10.016666666666667,17.518571853637695,7.77813196182251,5.818703651428223,0.5009095072746277,-0.322363018989563,0.3615424931049347,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.08778831783533103,-83.34187810560887,-8.94357637166977,0.08778831783533103,0.36455786321358263,False,False,17.615327835083008,7.783803939819336,5.805493354797363,0.3408060371875763,-0.31620821356773376,0.36929750442504883,False,False
602,10.033333333333333,17.615327835083008,7.783803939819336,5.805493354797363,0.3408060371875763,-0.31620821356773376,0.36929750442504883,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.17799550798535352,127.97891981532848,-8.947175902128219,0.17799550798535352,-0.020196180481253795,False,False,17.714229583740234,7.794903755187988,5.934192180633545,0.666439950466156,-0.3102002739906311,0.36048513650894165,False,False
603,10.05,17.714229583740234,7.794903755187988,5.934192180633545,0.666439950466156,-0.3102002739906311,0.36048513650894165,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.003564945662021965,-296.45618370079615,-9.223350751399995,0.003564945662021965,0.3575212908634089,False,False,17.812910079956055,7.803332328796387,5.920942306518555,0.5061808824539185,-0.3040630519390106,0.3682403266429901,False,False
604,10.066666666666666,17.812910079956055,7.803332328796387,5.920942306518555,0.5061808824539185,-0.3040630519390106,0.3682403266429901,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.09378776523470897,-79.99358799562665,-9.228914147615434,0.09378776523470897,0.37054212430917377,False,False,17.91136932373047,7.80908727645874,5.907660484313965,0.34580034017562866,-0.2977965772151947,0.3759952485561371,False,False
605,10.083333333333334,17.91136932373047,7.80908727645874,5.907660484313965,0.34580034017562866,-0.2977965772151947,0.3759952485561371,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.18404009308218972,156.3428801917441,-9.233573299646377,0.18404009308218972,-0.011819578586571983,False,False,18.01181411743164,7.820309638977051,6.026787757873535,0.6738083362579346,-0.291686475276947,0.3666132390499115,False,False
606,10.1,18.01181411743164,7.820309638977051,6.026787757873535,0.6738083362579346,-0.291686475276947,0.3666132390499115,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.009659418845176584,-319.256565547319,-9.502712368965149,0.009659418845176584,0.36305184520051514,False,False,18.112037658691406,7.828855514526367,6.013470649719238,0.5132717490196228,-0.28544721007347107,0.374368280172348,False,False
607,10.116666666666667,18.112037658691406,7.828855514526367,6.013470649719238,0.5132717490196228,-0.28544721007347107,0.374368280172348,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.09992402963042274,-78.18029314888706,-9.50922880768776,0.09992402963042274,0.37607170675110413,False,False,18.212038040161133,7.834723949432373,6.000123023986816,0.35261106491088867,-0.27907872200012207,0.3821231722831726,False,False
608,10.133333333333333,18.212038040161133,7.834723949432373,6.000123023986816,0.35261106491088867,-0.27907872200012207,0.3821231722831726,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.19021850802898432,183.4740184142408,-9.514840245246887,0.19021850802898432,-0.003928775489893316,False,False,18.313859939575195,7.846096038818359,6.109472751617432,0.6828435659408569,-0.27287617325782776,0.37215882539749146,False,False
609,10.15,18.313859939575195,7.846096038818359,6.109472751617432,0.6828435659408569,-0.27287617325782776,0.37215882539749146,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.015884195750951978,-344.97592718840394,-9.776655155420304,0.015884195750951978,0.3681576542741485,False,False,18.41545867919922,7.854787826538086,6.096094131469727,0.5220264792442322,-0.2665443420410156,0.3799137473106384,False,False
610,10.166666666666666,18.41545867919922,7.854787826538086,6.096094131469727,0.5220264792442322,-0.2665443420410156,0.3799137473106384,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.1061873405694966,-79.0250840293029,-9.78401086330414,0.1061873405694966,0.3811782572226565,False,False,18.516834259033203,7.86079740524292,6.0826873779296875,0.3610828220844269,-0.26008325815200806,0.3876684606075287,False,False
611,10.183333333333334,18.516834259033203,7.86079740524292,6.0826873779296875,0.3610828220844269,-0.26008325815200806,0.3876684606075287,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.19651821751594567,208.18763250128967,-9.790464639663696,0.19651821751594567,0.0034531742218138206,False,False,18.6198673248291,7.872344970703125,6.182070255279541,0.6933771371841431,-0.2537982165813446,0.3771106004714966,False,False
612,10.2,18.6198673248291,7.872344970703125,6.182070255279541,0.6933771371841431,-0.2537982165813446,0.3771106004714966,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.022232191616296956,-374.6786166208352,-10.044679111242296,0.022232191616296956,0.37278187582571465,False,False,18.722675323486328,7.881207466125488,6.168636798858643,0.5322777032852173,-0.24738378822803497,0.38486531376838684,False,False
613,10.216666666666667,18.722675323486328,7.881207466125488,6.168636798858643,0.5322777032852173,-0.24738378822803497,0.38486531376838684,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.11256870042979711,-83.64969742715189,-10.052766540646553,0.11256870042979711,0.38579428833901264,False,False,18.825260162353516,7.8873820304870605,6.155176639556885,0.37104934453964233,-0.24084018170833588,0.39261987805366516,False,False
614,10.233333333333333,18.825260162353516,7.8873820304870605,6.155176639556885,0.37104934453964233,-0.24084018170833588,0.39261987805366516,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.20293265835344812,229.3039749214825,-10.059953770041467,0.20293265835344812,0.010329537380232817,False,False,18.929332733154297,7.89912748336792,6.244421005249023,0.7052302956581116,-0.2344827502965927,0.381457656621933,False,False
615,10.25,18.929332733154297,7.89912748336792,6.244421005249023,0.7052302956581116,-0.2344827502965927,0.381457656621933,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.02868915032446384,-409.4054669790103,-10.30630575120449,0.02868915032446384,0.37690788604222436,False,False,19.033180236816406,7.9081830978393555,6.230936050415039,0.5438471436500549,-0.22799596190452576,0.389212429523468,False,False
616,10.266666666666667,19.033180236816406,7.9081830978393555,6.230936050415039,0.5438471436500549,-0.22799596190452576,0.389212429523468,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.11905973559021973,-93.15249575657728,-10.315008729696274,0.11905973559021973,0.3899244201212386,False,False,19.136802673339844,7.914546012878418,6.217428207397461,0.38233301043510437,-0.22137999534606934,0.39696699380874634,False,False
617,10.283333333333333,19.136802673339844,7.914546012878418,6.217428207397461,0.38233301043510437,-0.22137999534606934,0.39696699380874634,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.2094547361612319,245.66192281531676,-10.322814536094667,0.2094547361612319,0.016698301268792487,False,False,19.241741180419922,7.926506996154785,6.296380996704102,0.718214213848114,-0.21496036648750305,0.3851901590824127,False,False
618,10.3,19.241741180419922,7.926506996154785,6.296380996704102,0.718214213848114,-0.21496036648750305,0.3851901590824127,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.035242496234178765,-450.15817067308694,-10.561059254407883,0.035242496234178765,0.3805665139314971,False,False,19.346452713012695,7.9357733726501465,6.282854080200195,0.5565463900566101,-0.2084112912416458,0.39294469356536865,False,False
619,10.316666666666666,19.346452713012695,7.9357733726501465,6.282854080200195,0.5565463900566101,-0.2084112912416458,0.39294469356536865,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.125638015756011,-108.58409298888644,-10.570265904068947,0.125638015756011,0.39358976052299144,False,False,19.450939178466797,7.942342758178711,6.2693047523498535,0.3947460651397705,-0.20173296332359314,0.4006991684436798,False,False
620,10.333333333333334,19.450939178466797,7.942342758178711,6.2693047523498535,0.3947460651397705,-0.20173296332359314,0.4006991684436798,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.21605922715067877,256.16032287696396,-10.578574687242508,0.21605922715067877,0.022565067443135273,False,False,19.556568145751953,7.954535961151123,6.337833881378174,0.7321310043334961,-0.19526131451129913,0.38830024003982544,False,False
621,10.35,19.556568145751953,7.954535961151123,6.337833881378174,0.7321310043334961,-0.19526131451129913,0.38830024003982544,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.041882976230979266,-497.8694910875464,-10.808473935723306,0.041882976230979266,0.38372442117511585,False,False,19.661970138549805,7.964029312133789,6.324269771575928,0.5701788663864136,-0.18866029381752014,0.3960547149181366,False,False
622,10.366666666666667,19.661970138549805,7.964029312133789,6.324269771575928,0.5701788663864136,-0.18866029381752014,0.3960547149181366,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,0.132302304297686,-130.93296493676692,-10.818067044019699,0.132302304297686,0.39672677594133066,False,False,19.767147064208984,7.970820903778076,6.3106865882873535,0.4080926477909088,-0.18193021416664124,0.4038091003894806,False,False
623,10.383333333333333,19.767147064208984,7.970820903778076,6.3106865882873535,0.4080926477909088,-0.18193021416664124,0.4038091003894806,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,0.2227448804914951,259.7584693145536,-10.826767438650133,0.2227448804914951,0.027884790658343955,False,False,19.873289108276367,7.98325777053833,6.368677139282227,0.7467761635780334,-0.1754172444343567,0.3907804787158966,False,False
624,10.4,19.873289108276367,7.98325777053833,6.368677139282227,0.7467761635780334,-0.1754172444343567,0.3907804787158966,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,1.0,-553.3914487069072,-11.048105025291443,4.104823584675789,0.3863370657023768,False,False,19.979206085205078,7.992990493774414,6.355081081390381,0.5845404863357544,-0.16877511143684387,0.3985351026058197,False,False
625,10.416666666666666,19.979206085205078,7.992990493774414,6.355081081390381,0.5845404863357544,-0.16877511143684387,0.3985351026058197,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,1.0,-161.09638988411632,-11.057968324422838,4.187199448019267,0.3993611261413992,False,False,20.084896087646484,8.000016212463379,6.341469764709473,0.4221695363521576,-0.16200374066829681,0.4062894880771637,False,False
626,10.433333333333334,20.084896087646484,8.000016212463379,6.341469764709473,0.4221695363521576,-0.16200374066829681,0.4062894880771637,False,False,15.0,7.4796546662204,0.0,1.0,-1.0,1.0,255.51105163540288,-11.066941580176355,4.269583781257272,-0.06202347091426616,False,False,20.190204620361328,8.012622833251953,6.318456172943115,0.75677490234375,-0.15665379166603088,0.32099705934524536,False,False
627,10.45,20.190204620361328,8.012622833251953,6.318456172943115,0.75677490234375,-0.15665379166603088,0.32099705934524536,False,False,15.0,7.4796546662204,0.0,0.0,-1.0,1.0,-622.3021041388215,-11.62963863015175,3.370203403800726,0.2726010810365611,False,False,20.295284271240234,8.022526741027832,6.304899215698242,0.5946493744850159,-0.15117469429969788,0.32875287532806396,False,False
